idcode,year,nev_mar,not_smsa,south,occ_code,union,ttl_exp,ln_wage
145,72,1,0,0,3,0,2.6666667,1.8122472
145,73,1,0,0,3,0,3.6666667,2.0122111
145,85,1,0,0,2,0,15.583333,2.3264899
145,87,1,0,0,1,0,17.583334,2.6146333
146,85,0,0,0,6,1,4.2692308,1.7878686
146,87,0,0,0,3,0,6.25,1.8359203
147,70,0,0,0,3,0,1.8846154,1.7823914
147,71,0,0,0,3,0,2.8846154,1.9885755
147,72,0,0,0,3,0,3.8076923,2.0026944
147,73,0,0,0,4,0,4.7884617,2.0309031
147,77,0,0,0,3,0,6.4166665,2.0675459
147,87,0,0,0,1,0,6.474359,2.6346281
147,88,0,0,0,4,0,7.666667,2.2299621
149,71,1,0,0,3,0,3.0384617,1.6116626
149,73,1,0,0,3,0,5.0576925,1.8097416
151,72,0,0,0,1,0,2.8653846,2.5053945
152,82,0,0,0,13,1,8.416667,1.3454719
152,83,0,0,0,13,1,9,1.9530275
152,85,0,0,0,13,1,10.5,2.025598
152,87,0,0,0,13,1,12.5,2.2333529
152,88,0,0,0,13,1,13.673077,2.324091
153,71,1,0,0,3,0,2.0512822,2.1488051
153,72,1,0,0,3,0,3.0128207,1.5081134
153,73,1,0,0,3,0,4.1282053,1.5513295
153,77,0,0,0,3,0,6.1282053,1.6346053
153,78,0,0,0,3,0,7.166667,1.4909558
153,80,0,0,0,1,0,8.666667,1.7789755
153,82,0,0,0,1,0,10.551283,1.8671757
153,83,0,0,0,1,0,11.570514,1.9156786
153,85,0,0,0,1,0,13.570514,2.1050949
153,87,0,0,0,1,0,15.570514,2.1205974
156,77,0,0,0,3,0,2.5448718,1.545998
156,78,0,0,0,2,0,3.6987181,1.7401716
156,80,0,0,0,3,0,5.5833335,1.3286599
158,70,1,0,0,6,1,3.0576923,1.7625891
158,71,1,0,0,5,0,4.0576925,2.1488051
158,72,1,0,0,5,1,5.0192308,1.9939858
158,73,1,0,0,5,1,6.1538463,2.1782274
158,77,1,0,0,5,0,8.916667,1.8328809
158,78,1,0,0,5,1,9.9551287,1.9212673
158,85,1,0,0,5,1,16.916666,2.0385168
158,87,1,0,0,5,1,19,1.9900711
159,72,1,0,0,3,0,2.7115386,1.620087
159,73,1,0,0,3,0,3.6923077,1.6333431
159,77,1,0,0,4,0,5.8333335,1.8682206
159,78,0,0,0,4,0,7,1.971128
159,80,0,0,0,3,0,8.916667,2.1547651
159,82,0,0,0,4,0,10.916667,1.9572736
159,83,0,0,0,4,0,11.916667,2.1115801
159,85,0,0,0,4,0,13.916667,2.075176
159,87,0,0,0,4,0,15.916667,2.2572582
159,88,0,0,0,4,0,17.397436,2.3033893
160,70,1,0,0,3,0,2.5192308,1.3650918
160,71,0,0,0,3,0,3.5576923,1.8123333
160,72,0,0,0,3,0,4.4615383,1.8699882
161,78,0,0,0,6,1,3.1346154,1.5096483
161,80,0,0,0,6,1,4.7884617,1.702015
162,70,1,0,0,6,1,2.3333333,1.0694419
162,71,1,0,0,6,1,3.4166667,1.4938796
162,72,1,0,0,6,1,4.3205128,1.1668911
162,73,1,0,0,6,1,5.3205128,1.2607951
162,77,1,0,0,6,1,9.333333,1.3212559
162,78,1,0,0,6,1,10.371795,1.3456759
162,80,1,0,0,6,1,12.256411,1.1554713
162,82,1,0,0,6,1,14.333333,1.446919
162,83,1,0,0,6,1,15.371795,.9714191
162,85,1,0,0,6,1,17.371796,1.499687
164,77,0,0,0,13,0,5.9102564,1.8728387
166,82,0,0,0,3,0,9.5064106,2.2839365
166,88,0,0,0,13,0,10.602565,1.4415051
167,80,0,0,0,2,0,9.8846149,2.0854852
167,83,0,1,1,3,0,12.365384,1.4504722
167,85,0,1,1,3,0,14.365384,1.499687
167,87,0,1,1,3,0,15.634615,1.8359203
167,88,0,1,1,3,0,16.980768,1.5750365
168,82,0,0,0,13,0,6.2820511,1.2119406
168,83,0,0,0,13,0,7.1474357,1.2010865
168,85,0,0,1,13,0,8.9935894,1.4567789
168,87,0,0,1,13,0,10.532051,1.7964861
168,88,0,0,1,13,0,11.301282,2.0471208
169,82,0,0,0,13,1,8.416667,1.9021071
169,83,0,0,0,13,1,9.3782053,1.7923996
169,85,0,0,0,13,1,11.333333,1.5949972
169,88,0,0,0,13,1,14.833333,2.2871687
171,70,0,0,0,3,0,3.0576923,2.1188638
171,71,0,0,0,3,0,4.0192308,2.1744478
171,72,0,0,0,2,0,5.0961537,2.2012606
171,73,0,0,0,1,0,6.1538463,2.4041073
171,77,0,0,0,1,0,8.166667,2.510318
171,82,0,0,0,1,0,12.26923,2.7199783
171,83,0,0,0,1,0,13.326922,2.7025917
171,85,0,0,0,3,0,15.326922,2.1928341
171,87,0,0,0,1,0,15.942307,2.7927682
172,73,0,0,0,1,0,4.6025639,2.3066092
172,77,0,0,0,1,0,6.6025639,2.239145
172,78,0,0,0,1,0,7.6602564,2.2856829
172,80,0,0,0,1,0,9.5448723,2.2182992
172,83,0,0,0,1,0,12.429487,1.7713801
172,85,0,0,0,1,0,14.429487,2.3684666
172,87,0,0,0,1,0,16.429487,2.1236024
172,88,0,0,0,1,0,17.833334,2.3859668
173,77,0,0,0,8,0,7.5064106,1.6228609
173,80,0,0,0,8,0,7.6217952,1.3966334
173,82,0,0,0,6,0,9.1217957,1.2527629
173,87,0,0,0,8,0,10.121796,1.2980654
174,70,1,0,0,1,0,2.7884614,1.7300651
174,71,1,0,0,1,0,3.8076923,1.9092946
174,72,1,0,0,3,0,4.7884617,2.0395777
174,73,1,0,0,1,0,5.7692308,1.9308194
174,77,1,0,0,2,0,9.416667,2.107893
174,78,1,0,0,2,0,10.583333,2.1981547
174,80,1,0,0,2,0,12.467949,2.2394309
174,82,1,0,0,2,0,14.416667,2.3282523
174,83,1,0,0,2,0,15.416667,2.4750919
174,87,1,0,0,2,0,19.5,1.6535988
175,70,1,0,0,3,0,.41666666,1.4340847
176,77,1,0,0,5,0,4,1.6719127
176,78,1,0,0,6,0,5,1.6150085
176,80,1,0,0,5,0,6.8846154,1.8020984
176,82,1,0,0,6,1,8.5384617,1.8702621
176,83,1,0,0,6,1,9.4230766,1.8285387
176,87,1,0,0,8,1,11.423077,2.0369544
176,88,1,0,0,1,1,12.846153,2.0997651
178,80,0,0,0,8,1,.30128205,1.3966334
178,82,0,0,0,8,1,.41666666,1.1554713
178,83,0,0,0,8,0,1.1282051,1.3217559
178,85,0,0,0,8,1,1.5512819,1.143012
178,87,0,0,0,8,0,2.0128205,1.143012
182,71,1,0,0,13,1,2.7692308,1.8445358
183,77,0,0,0,3,1,5.8717952,2.0302761
183,78,0,0,0,3,0,6.9871798,2.0710256
183,80,0,0,0,3,0,8.8717957,2.0710344
183,82,0,0,0,3,1,10.756411,1.9050877
183,83,0,0,0,3,1,11.775641,1.9394391
183,85,0,0,0,3,0,13.756411,2.1928341
183,87,0,0,0,3,0,15.717949,1.946865
183,88,0,0,0,2,1,17.121796,2.1346524
184,77,0,0,0,3,0,2.4807692,1.8061476
184,78,0,0,0,3,0,3.6346154,1.7926899
184,80,0,0,0,3,0,5.5192308,1.8486185
184,82,0,0,0,3,0,7.4038463,2.0055254
184,83,0,0,0,3,0,8.3846159,2.0553787
184,87,0,0,0,8,0,12.384616,2.1236024
184,88,0,0,0,3,0,13.788462,2.1154206
185,73,0,0,0,3,0,5.4294877,2.1574655
185,77,0,0,1,1,0,7.4294877,2.3508754
185,80,0,0,0,1,0,10.294872,2.5508153
185,82,0,0,0,1,0,12.179487,2.5839975
186,70,1,0,0,8,0,2.7307692,1.4722368
186,71,1,0,0,8,0,3.5769231,1.552148
186,72,1,0,0,8,0,4.6153846,1.4545732
186,82,0,0,0,8,0,5.4230771,1.3862944
186,83,0,0,0,8,0,6.4230771,1.382926
187,72,1,0,0,8,0,1.7115386,1.2314292
187,77,1,0,0,3,0,4.1538463,1.6470599
188,77,0,0,0,3,0,2,1.7786806
188,78,0,0,0,3,0,3.0961537,1.7809941
188,80,0,0,0,3,1,4.9807692,1.9222065
188,82,0,0,0,3,1,6.8653846,2.3025851
188,83,0,0,0,3,1,7.8461537,2.2624032
188,85,0,0,0,3,1,9.8461533,2.3768208
188,87,0,0,0,3,1,11.846153,2.2413855
188,88,0,0,0,3,1,13.26923,2.2698486
190,83,0,0,0,1,0,7.3461537,2.4021652
190,85,0,0,0,1,0,9.3461542,2.5456011
190,87,0,0,0,2,0,11.346154,2.8497007
193,72,1,0,0,3,1,2.1025641,1.9523133
194,71,0,0,0,1,0,1.8269231,1.7170231
195,71,1,0,0,3,0,3.0512822,1.3995687
195,72,0,0,0,3,0,4.0128207,1.4137508
195,77,0,0,0,3,0,5.8589749,1.6519974
195,78,0,0,0,3,0,7.0128212,1.7203695
195,80,0,0,0,3,0,7.3974366,1.2424827
195,82,0,0,0,3,0,9.282052,1.4929034
195,83,0,0,0,3,0,10.22436,1.4988337
195,87,0,0,0,3,0,11.358974,1.4304553
195,88,0,0,0,3,0,12.801282,1.511386
196,70,0,0,0,3,0,3.0833333,1.3470734
196,71,0,0,0,3,0,4.025641,1.552148
196,72,0,0,0,3,0,5.0064101,1.6072942
196,73,0,0,0,3,0,5.775641,1.58907
196,77,0,0,0,3,0,6.775641,1.6652814
196,83,0,0,0,3,0,14.583333,1.3780949
196,85,0,0,0,3,0,15.166667,1.394902
196,87,0,0,0,3,0,15.455129,1.4304553
198,70,1,0,0,3,0,3.0769231,1.8830352
198,71,1,0,0,3,0,4.0769234,1.9855219
199,70,0,0,0,4,0,3.0576923,1.5493952
199,71,0,0,0,3,0,4.0961537,1.552148
199,72,0,0,0,2,0,5.0384617,1.3926973
200,87,0,1,1,3,0,7.5192308,1.860938
201,71,0,0,0,3,0,4,1.552148
201,77,0,0,0,6,0,5.7307692,1.7912596
201,78,0,0,0,6,0,6.6153846,1.8752338
201,80,0,0,0,6,0,8.5,1.6567967
201,82,0,0,0,6,1,10.211538,1.8213177
201,83,0,0,0,6,1,11.115385,1.9128457
201,85,0,0,0,6,1,13.076923,1.9646779
203,71,0,0,1,4,0,1.8653846,1.6336411
203,72,0,0,1,4,0,2.8461537,1.7246
203,73,0,0,1,4,0,3.8461537,1.7727623
203,77,0,0,1,4,0,7.5833335,1.8705323
203,78,0,0,1,4,0,8.666667,1.7996422
203,80,0,0,1,4,0,10.666667,1.9732466
203,82,0,0,1,4,0,12.583333,2.0122328
203,83,0,0,1,4,0,13.621795,1.9813657
203,87,0,0,1,3,0,17.621796,2.0182419
203,88,0,0,1,4,0,19.006411,2.1346524
204,85,0,0,0,4,0,2.2115386,1.499687
204,87,0,0,0,3,0,4.2115383,1.4811481
204,88,0,0,0,2,0,5.5961537,1.7981801
205,77,0,0,0,1,0,7.8076925,2.1983898
205,78,0,0,0,1,0,8.6153851,2.2799852
205,82,0,0,0,1,0,10.903846,2.3025851
206,88,0,0,0,1,0,10.333333,2.3342834
207,82,1,0,0,1,0,7.6153846,2.5257287
207,83,1,0,0,1,0,8.5961542,2.6928859
207,85,1,0,0,1,0,10.442307,2.4536586
207,87,1,0,0,1,1,12.403846,2.4749632
207,88,1,0,0,1,1,13.269231,2.4518931
208,77,1,0,0,3,0,2.9166667,1.7151359
209,77,1,0,0,3,0,3.3653846,1.7240205
209,80,1,0,1,3,0,3.5384614,1.3007511
209,82,0,0,1,3,1,5.0384617,1.7029278
209,83,0,0,1,3,0,6.1538463,1.845371
209,85,0,0,1,3,1,8.1538458,1.9907178
210,72,1,0,0,6,1,2.8269231,1.5723562
210,73,1,0,0,6,1,3.9615386,1.741456
210,77,1,0,0,6,1,5.8333335,2.0439615
210,78,1,0,0,6,1,6.9102564,2.0532634
210,80,1,0,0,6,1,8.7948723,2.1067779
210,82,1,0,0,6,1,10.294872,2.1656184
210,83,1,0,0,6,1,11.025641,2.174664
210,85,1,0,0,6,1,13.006411,1.2486581
210,87,1,0,0,6,1,15.006411,2.1236024
211,73,0,0,0,3,0,.80769229,1.7236298
211,77,0,0,0,3,0,4.6666665,1.911262
211,78,0,0,0,3,1,5.7628202,1.9130535
211,80,0,0,0,3,1,7.6666665,1.8878387
211,82,0,0,0,3,1,9.583333,1.8515993
211,83,0,0,0,3,1,10.666667,1.8129859
211,87,0,0,0,3,1,14.666667,1.8866134
212,71,0,0,0,8,1,3.6923077,1.7639062
212,72,0,0,0,8,0,4.7115383,1.7730269
212,73,0,0,0,8,1,5.7692308,1.7236298
212,77,0,0,0,1,1,7.7692308,1.8518842
212,78,0,0,0,1,1,8.7307692,1.2895859
212,80,0,0,0,1,1,10.615384,1.1699116
212,82,0,0,0,8,1,12.583333,1.6863985
212,83,0,0,0,8,1,13.583333,2.2723534
212,85,0,0,0,8,1,15.583333,1.8712505
213,70,0,0,0,6,0,2.3653846,1.8094723
213,73,0,0,0,6,0,3.6923077,1.7761812
213,77,0,0,0,6,0,5.6923075,1.9310212
213,78,0,0,0,6,0,6.6730766,1.943513
213,80,0,0,0,5,1,8.5576925,1.7228488
213,82,0,0,0,3,0,10.442307,1.704748
213,83,0,0,0,3,0,11.461538,1.8129859
213,85,0,0,0,6,0,13.461538,1.8361592
213,88,0,0,0,6,0,16.903847,1.8627186
214,78,0,0,0,8,0,.98717952,1.4056581
214,80,0,0,0,8,0,2.8525641,1.702015
214,85,0,0,0,8,0,4.2371798,1.099209
215,77,1,0,0,1,0,5.1602564,1.9353597
215,80,1,0,0,4,0,8.0256405,1.7331051
215,83,1,0,0,2,0,10.50641,1.7923996
215,85,1,0,0,3,0,12.50641,1.4692274
215,87,1,0,0,3,0,14.50641,1.5632362
215,88,1,0,0,3,0,15.852564,1.6158584
216,73,1,0,0,5,1,4.3397436,1.5121096
216,77,1,0,0,3,0,6.2628207,1.945453
218,72,1,0,0,8,1,4.4230766,1.4292552
218,77,0,1,0,8,0,5.6538463,1.961711
218,82,0,1,0,3,0,7.4423075,1.3217559
218,83,0,1,0,3,0,7.75,.6312713
218,87,0,1,0,2,0,8.7115383,1.4304553
218,88,0,1,0,2,0,10.115384,1.5750365
219,77,1,0,0,3,0,6.4358974,1.2335166
219,80,1,0,0,8,0,8.5512819,1.6479478
219,82,1,0,0,8,0,10.435898,1.7917595
219,83,1,0,0,8,0,11.416667,1.7615277
219,85,1,0,0,8,1,13.416667,1.7938479
219,87,1,0,0,8,0,15.416667,1.8157175
219,88,1,0,0,8,0,16.858974,2.4043159
220,71,1,0,0,3,0,3.1987181,1.6422994
220,72,1,0,0,3,0,4.1987181,1.8052294
220,73,1,0,0,3,0,5.1602564,1.8097416
220,77,1,0,0,3,0,7.25,1.9503975
220,80,1,0,0,3,0,10,1.5907893
220,82,0,0,0,3,0,11.326923,1.6770962
220,83,0,0,0,1,0,12.346154,1.7124897
220,85,0,0,0,4,0,14.346154,2.1928341
221,71,0,0,1,1,0,3.8333333,2.4141617
221,72,0,0,1,1,0,4.7948718,2.3404045
221,85,0,0,0,2,0,6.525641,1.6820085
221,87,0,0,0,1,0,7.8717947,1.860938
221,88,0,0,0,1,0,9.2564106,2.1183288
222,77,0,0,0,2,0,5.0833335,2.3115404
222,78,0,0,0,2,0,6.0833335,2.2406502
222,83,0,0,0,3,0,8.3012819,2.1625824
222,85,0,0,0,3,0,10.301282,2.1540928
222,87,0,0,0,1,0,12.301282,2.3125682
223,73,1,0,0,3,0,3.3205128,1.7997917
223,77,0,0,0,5,0,5.3205128,1.6577282
223,78,0,0,0,1,0,6.3782053,1.7856882
223,80,0,0,0,1,0,7.8589745,1.6345245
223,82,0,0,0,1,0,9.6858978,2.1690538
223,83,0,0,0,1,0,10.685898,1.8574377
223,85,0,0,0,1,0,12.685898,2.1352046
223,87,0,0,0,1,0,14.685898,2.3981991
223,88,0,0,0,1,0,15.916667,2.5713699
224,85,0,0,0,3,0,7.3461537,1.7067008
224,87,0,0,0,3,0,9.3461542,1.7216311
224,88,0,0,0,3,1,10.788462,1.7277573
225,88,0,0,0,2,0,16.692308,2.5305479
226,77,1,0,0,2,0,2.25,1.726721
226,85,0,0,1,1,0,4.25,1.7818534
226,87,0,0,1,3,0,6.25,1.8544149
226,88,0,0,1,1,0,7.6923075,1.899532
227,72,1,0,1,3,0,4.9615383,1.5453269
227,77,1,0,1,2,0,7.9423075,1.1888661
227,78,1,0,1,2,0,9,1.586838
227,80,0,0,1,6,0,10.884615,1.8486185
227,82,0,0,1,6,0,12.576923,1.9095426
227,83,0,0,1,3,0,13.461538,1.6275249
227,88,0,0,1,3,0,18.788462,1.7291871
228,70,1,0,0,3,0,1.1538461,1.8651452
228,77,0,0,1,3,0,4.6538463,1.7576374
228,88,0,0,1,3,0,4.9807692,1.392715
229,82,0,0,0,3,1,5.0769229,1.2267122
229,83,0,0,0,3,1,6.1346154,1.4815167
229,85,0,0,0,3,1,6.6346154,2.1288719
230,80,1,0,0,13,1,5.224359,2.515981
230,82,1,0,0,3,1,7.1089745,2.0215476
230,83,1,0,0,3,0,8.166667,2.1603703
230,85,0,0,0,2,1,10.166667,2.1362636
230,87,0,1,0,1,0,12.166667,2.2668359
231,82,0,0,0,4,0,4.3012819,2.1938848
231,83,0,0,0,1,0,5.1282048,2.190907
231,85,0,0,0,4,0,7.1282048,2.7056577
231,87,0,0,0,3,0,9.1282043,2.8167496
231,88,0,0,0,3,0,10.589743,2.8941216
232,77,1,0,0,1,0,3.2564104,2.085793
232,78,1,0,0,3,0,3.2564104,1.9047717
232,82,0,0,0,1,0,7.025641,2.3804715
232,83,0,0,0,1,0,7.4679484,2.9555504
233,77,0,1,0,1,0,2.5,1.753038
233,78,0,1,0,3,0,3.5,1.6094378
233,80,0,1,0,3,0,5.4166665,1.5150508
233,82,0,1,0,3,0,7.5,1.7439684
233,83,0,1,0,1,0,8.4807692,1.9283282
233,85,0,1,0,1,0,10.5,1.7543287
233,87,0,1,0,3,0,12.5,1.8399123
233,88,0,1,0,1,0,13.923077,1.7587459
236,80,1,0,0,1,0,2.0769231,1.6720976
236,82,1,0,0,1,1,3.9615386,2.2628036
236,83,1,0,0,1,0,4.8269229,3.2729123
236,85,0,0,0,1,0,6.6730771,3.1651266
236,87,0,0,0,1,0,8.6730766,3.1831269
236,88,0,0,0,1,0,9.4807692,3.2052567
237,77,1,1,0,8,0,3.0192308,1.4165661
237,80,1,0,0,4,0,5.6538463,1.5099616
237,82,1,0,0,3,1,7.5384617,1.5933082
237,83,1,0,0,8,1,7.5384617,1.1687781
237,85,1,0,0,3,0,8.6730766,1.618358
237,87,1,0,0,3,1,10.673077,1.9312305
237,88,1,0,0,3,1,12.096154,1.9760472
238,71,1,0,0,3,1,4.5833335,2.0215621
238,72,0,0,0,3,1,5.5448718,2.1748483
238,73,0,0,0,3,1,6.4871798,2.1597943
242,70,0,0,0,3,1,3.2435896,1.9548606
242,71,0,0,0,3,1,4.1858974,1.9481348
242,72,0,0,0,3,1,5.1666665,2.1351414
242,73,0,0,0,3,1,6.1666665,2.1551321
242,82,0,0,0,6,0,10.47436,1.0986123
242,83,0,0,0,6,1,11.22436,1.307891
242,85,0,0,0,6,1,12.608974,1.3943264
242,87,0,0,0,6,1,14.339744,1.391714
242,88,0,0,0,6,1,15.301282,1.5462937
243,83,0,0,0,1,1,12.185897,2.3234982
243,85,0,0,0,2,1,14.185897,2.5127411
243,88,0,0,0,2,1,17.493589,2.5413861
244,88,1,1,1,1,0,16.269232,2.2581332
245,88,0,0,0,1,0,9.8461542,1.8231976
246,70,1,0,0,2,0,2.9807692,1.5592477
246,71,1,0,0,2,0,3.9615383,1.938565
246,72,0,0,0,2,0,4.9423075,1.9793015
246,77,0,0,0,2,0,5.8269229,1.7421241
247,77,1,0,0,3,0,1.25,1.7912596
250,83,0,1,0,13,1,4.3333335,1.7002839
250,85,0,0,1,13,0,6.0064106,1.9301697
250,87,0,0,1,13,0,7.6217952,1.8211451
250,88,0,0,1,13,0,9.0641031,2.0387697
251,78,1,0,0,3,0,4.3076925,2.237674
252,70,1,0,0,4,0,2.2692308,1.3163017
252,71,1,0,0,4,0,3.3269231,1.4159178
252,72,1,0,0,4,0,4.3076925,1.4545732
252,73,1,0,0,2,0,5.2884617,1.5121096
252,77,1,0,0,3,1,7.2884617,1.8518842
252,78,1,0,0,3,1,8.1923075,1.8019485
252,80,1,0,0,3,1,10.076923,1.784807
252,82,1,0,0,3,1,11.961538,1.7766458
252,83,1,0,0,3,1,12.942307,1.7347702
252,85,1,0,0,3,1,14.942307,1.7968242
252,87,1,0,0,3,1,16.942307,1.8866134
253,72,0,0,0,4,0,3.8525641,.76142603
253,87,0,0,0,1,1,4.1602564,1.2726305
254,70,0,0,0,3,0,2.4038463,1.7217669
254,71,0,0,0,3,0,3.3846154,1.6968199
254,73,0,0,0,3,0,3.7115383,1.58907
254,77,0,0,0,8,0,5.7115383,1.9756619
254,80,0,0,1,3,0,8.1538458,1.8339659
254,85,0,0,1,1,0,12.980769,2.1958296
254,87,0,0,1,1,0,14.980769,2.2333529
254,88,0,0,1,1,0,16.307692,2.2830718
255,78,0,0,0,1,1,14.333333,2.3739958
255,82,0,0,0,3,1,18.333334,2.4857392
255,83,0,0,0,3,1,19.333334,2.5415485
255,85,0,0,0,3,1,21.25,2.3751557
255,87,0,0,0,3,1,23.333334,2.6243777
255,88,0,0,0,3,0,24.75,1.392715
257,78,1,0,0,13,1,2.5384614,2.0867467
257,82,1,0,1,13,0,5.5384617,2.1838012
257,85,0,0,1,13,1,8.2692308,2.1341443
257,87,0,0,1,1,1,10.269231,2.346746
257,88,0,0,1,1,1,11.653846,2.4518931
258,78,1,0,0,3,1,9.8717947,2.2181096
258,82,1,0,0,1,0,11.756411,2.3627386
258,83,1,0,0,3,1,12.852565,2.5247676
258,85,1,0,0,1,1,14.852565,2.5278766
258,87,1,0,0,3,0,16.852566,2.084861
260,82,0,0,0,8,0,4.5833335,1.5686158
260,83,0,0,0,8,0,5.5256414,1.5792063
260,85,0,0,0,8,0,7.5256414,1.6820085
260,87,0,0,0,1,0,9.5256414,1.829231
260,88,0,0,0,8,0,10.871796,1.9408356
261,80,0,0,0,7,0,.33333334,.25719896
261,82,0,0,0,7,0,2,.16884132
261,87,0,0,0,3,1,4.1346149,1.674185
261,88,0,0,0,3,1,5.3653841,1.4490948
262,82,0,0,0,8,0,8.8846149,1.481604
262,83,0,0,0,8,0,9.8846149,1.5052505
262,85,0,0,1,3,0,11.634615,1.9144421
262,87,0,0,1,2,0,13.211538,1.4304553
264,77,0,1,0,3,0,4.75,1.6886727
264,78,0,1,0,3,0,5.6730771,1.5310231
265,87,0,0,1,1,0,9.6923075,2.0182419
265,88,0,0,1,1,0,11.019231,2.2221396
266,72,0,0,0,8,0,7.4615383,1.4545732
267,77,0,0,0,6,0,1.3846154,1.4980241
267,82,0,0,0,5,0,3.3653846,1.5686158
267,83,0,0,0,5,0,4.3653846,1.4793314
268,82,0,0,0,6,1,1.3525641,1.4303104
268,85,0,0,0,3,1,4.0641022,1.3604246
268,87,0,0,0,3,1,4.6794868,1.6820085
269,72,1,0,0,3,0,2.1346154,1.9431527
269,73,0,0,0,3,1,3.153846,1.9190549
269,77,0,0,0,3,1,5.1538463,2.2534199
269,78,0,0,0,3,1,6.0192308,2.2406502
269,88,0,0,0,13,1,7.6538463,1.1991299
270,88,0,0,0,8,1,16.448717,2.0858622
271,85,1,0,0,3,0,7.9166665,1.6429206
271,87,1,0,0,3,0,9.916666,1.7496356
271,88,1,0,0,3,0,11.333333,1.6317316
272,70,1,0,0,6,0,2.4807692,1.2517635
272,72,1,0,0,8,0,4.5961537,1.661587
272,73,1,0,0,8,0,5.4807692,1.6174701
273,70,1,0,0,2,0,3.0576923,1.6572286
273,71,1,0,0,2,0,4.0192308,1.8585224
273,72,1,0,0,2,0,5.0961537,1.9024588
273,73,1,0,0,2,0,6.0576925,1.7997917
273,77,0,0,0,3,0,8.25,1.7211679
273,87,0,0,0,8,0,8.3461542,1.0737803
275,80,0,0,0,6,0,5.1538463,1.275272
275,82,0,0,0,6,0,5.6538463,1.275272
275,85,0,0,0,6,0,7.4038463,1.3718531
275,87,0,0,0,6,0,7.4038463,1.4304553
276,73,1,0,0,4,0,.67307693,1.3163646
276,77,1,0,0,4,0,4.6666665,1.6228406
276,78,1,0,0,4,0,5.75,1.4751078
276,80,1,0,0,3,0,7.75,1.2424827
276,82,1,0,0,1,0,9.75,1.5892347
276,83,1,0,0,3,0,10.75,1.6256359
276,85,0,0,0,3,0,12.75,1.5253543
276,87,0,0,0,3,0,14.666667,1.9372723
276,88,0,0,0,3,0,16.166666,1.9904516
278,72,1,0,0,3,0,3.6923077,1.8499877
278,73,0,0,0,3,0,4.6923075,1.9071497
278,77,0,0,0,3,0,6.6923075,2.1060703
278,78,0,0,0,3,0,7.75,2.0867467
278,80,0,0,0,3,0,9.6346149,1.9923249
278,82,0,0,0,3,0,10.173077,2.0309815
279,77,1,0,0,3,0,4.4615383,1.5618459
279,80,0,0,0,3,0,7.4615383,1.8020984
279,82,0,0,0,3,0,9.3461542,1.9530275
279,83,0,0,0,3,0,10.326923,2.0405083
279,85,0,0,0,3,0,12.326923,2.0478077
279,87,0,0,0,1,0,14.326923,2.3379071
280,71,1,0,0,3,0,2.153846,1.8013641
280,72,1,0,0,3,0,3.153846,1.6896448
280,73,1,0,0,3,0,4.1730766,1.8097416
282,80,0,0,0,1,0,5.6153846,1.9923249
283,72,0,0,0,4,0,1.3846154,1.2314292
283,77,0,0,0,8,0,3.2115386,1.6316775
283,78,0,0,0,8,1,4.2307692,1.5370474
283,80,0,0,0,8,0,6.1153846,1.6828858
283,82,0,0,0,3,0,7.7692308,1.2089599
284,80,0,0,0,8,1,4.5769229,1.2424827
285,78,0,0,0,8,0,5.0064101,1.943513
285,82,0,0,0,8,0,7.6602564,1.7533083
285,87,0,0,0,2,0,8.8141022,1.536615
285,88,0,0,0,2,0,10.102564,1.7725199
286,72,1,0,0,3,0,.5,1.7583743
286,73,1,0,0,3,0,1.5,1.7200261
286,77,0,0,0,3,0,3.9166667,1.7181709
287,77,0,0,0,8,1,1.8269231,1.6287405
287,80,0,0,0,8,0,2.4038463,1.275272
287,83,0,0,0,8,0,2.4423077,1.1687781
287,85,0,0,0,4,0,3.2692308,1.099209
287,87,0,0,0,8,1,4.3461542,1.5702173
287,88,0,0,0,8,1,5.5192308,1.5816805
289,82,0,0,0,1,1,12.75,2.1053529
289,83,0,0,0,1,1,13.769231,1.9747212
289,85,0,0,0,1,1,15.769231,1.9051521
289,87,0,1,0,3,1,17.653847,1.0299772
290,82,0,0,1,3,0,5.2884617,1.7917595
290,83,0,0,1,3,0,5.3076925,1.7526715
290,85,0,0,1,1,0,5.5384617,1.9051521
290,87,0,0,1,2,0,5.8076925,2.0101118
291,82,0,1,0,3,0,2.3269231,1.2644726
291,85,0,1,0,8,0,4.3269229,1.1931614
291,87,0,1,0,8,0,6.3269229,.9162907
292,70,0,0,0,13,1,2.6153846,2.3503759
292,71,0,0,0,13,1,3.6538463,2.2358162
293,80,0,0,0,3,0,1.4166666,1.3528303
293,83,0,0,0,3,1,4.4166665,1.3461126
294,72,1,0,0,4,0,2.1474359,1.4545732
294,73,1,0,0,2,0,3.1474359,1.5121096
294,77,0,0,0,2,0,6.4166665,1.4662216
294,78,0,0,0,4,0,7.4166665,1.5127301
294,80,0,0,0,4,0,8.5897436,2.2233119
294,82,0,0,0,3,1,9.0705128,1.3217559
294,83,0,0,0,3,1,10.185898,1.3461126
294,85,0,0,0,3,1,12.185898,1.5389072
294,87,0,0,0,2,0,14.185898,1.876422
294,88,0,0,0,2,0,15.608974,1.7291871
296,70,0,0,0,8,0,.84615386,1.7625891
296,73,0,0,0,8,0,3.3269231,1.9101392
296,77,0,0,0,8,0,4.4038463,1.9631099
296,78,0,0,0,8,0,5.4615383,1.971128
296,80,0,0,0,8,1,7.3461537,1.5789542
